x,Degree 2,Degree 10,Degree 10 Regularized,small_err,big_err,reg_err
13,6.015070797667781,40407346.71500636,0.07927494199959263,0.6669647348070205,26774894.93652985,0.011469591798241729
14,5.503396622089615,4708733.831646638,0.06908440755356039,0.4036807786646512,3558475.8423987306,0.012568499653410396
15,5.540796007544789,1095647.1137151844,0.06304898743168046,0.47103403697751467,655897.0377764233,0.011878670968229834
16,5.876916963595284,53582483.42446791,0.06540612008453058,0.8082891226996661,40163027.82815044,0.016635736262439818
17,4.902806066089053,279561.0793571502,0.05062646300971903,0.3103251936501024,205705.48902460997,0.009975173024816989
18,4.754850491443346,14350.139431816102,0.0551431609770477,0.2890691220896395,9212.081825937777,0.014594844924989822
19,4.208908151287471,123355.1026390926,0.026075779456654662,0.12785874838115815,120803.09372837772,0.00475837762564091
20,4.093970454800777,816.868414846776,0.025609730615536,0.14344881059863726,472.560908010693,0.008752295433817676
21,4.617166014028708,34936.72411984413,0.04227432159321692,0.30859719502485317,32114.62367990443,0.011167591688703495
22,4.0463147662238015,6486.516276764819,0.016158316320513795,0.18563519806410042,6256.731091831585,0.0026443098946639233
23,4.040036673751632,120.1452643054276,0.02280199624485808,0.13898017266663315,55.155323004096,0.004881827140961521
24,4.270815558723892,11933.062990507182,0.01808584223640563,0.3155596730063515,11864.988511540962,0.003840911207258694
25,4.152987524511683,643.2490945723146,0.0255058634763829,0.19092784370607901,345.3804019515695,0.00851231933835615
26,4.132953056972281,647.1421591418612,0.026498643000466185,0.2540061674879358,607.5094144451664,0.007158397132124572
27,3.7823954311126093,61.10313747725873,0.01680971155403853,0.10241021906602939,48.11038628453174,0.004439323514173538
28,3.7620049328367386,7.568641094174189,0.016434992674111144,0.10616949402145467,3.4305149261885446,0.005470721780316256
29,4.012270300509373,1179.2221626535147,0.02043331525827807,0.14175915922016497,1160.093367653859,0.006898914800907929
30,3.7296341993757163,14.599964035022087,0.01243090655475479,0.11661820743268925,9.381707240479233,0.003128338958942415
31,3.6257105265698772,3.3498085049682937,0.007168754419042621,0.08591869685782376,2.3418153216992446,0.000946152191842782
32,3.593910916450305,2.4849600556084437,0.01052583640556751,0.07155392652629673,1.4026775511865686,0.0027751072352826594
33,3.6848104982130097,14.321192758161306,0.012613300979768713,0.13406958017720372,13.037768204848692,0.00500246622905285
34,3.6868044934910555,3.7982459558474058,0.013295771318913555,0.1365646106280435,2.1320173919649457,0.005688474899565763
35,3.5079053059175243,0.5481737639081545,0.0068403965276746925,0.05065409109450757,0.2436031048998027,0.0009214226957274462
36,3.539053991943029,4.579520753640617,0.008393907502217062,0.0677981515522228,4.269939617110696,0.0021956613226350678
37,3.478656432408235,1.0258522663404728,0.006230417543416658,0.06691408229087163,0.757454966455356,0.0010191735546949353
38,3.4746219789626283,0.6283955378300458,0.007630309288586798,0.0813119667166723,0.5040714152144473,0.002048946736752008
39,3.499094299431087,0.9144493338749285,0.007968523510137129,0.06496089497490824,0.382277344039639,0.0017202535703292644
40,3.6665364616132985,0.9987166714715391,0.0077907982650347665,0.08547821846040127,0.4633833607885787,0.0015399221378762042
41,3.4030015478707716,1.046020992723737,0.004264777078131044,0.03993183361098935,0.9686586569899014,0.0003734801113681661
42,3.421962574279416,0.15552589464255134,0.004610989495779227,0.04453580951277118,0.11272542124056113,0.000696718644530946
43,3.381913723895415,0.05127709623436257,0.0037631814656962697,0.03812929460347911,0.015705565295336968,0.00026892670811229494
44,3.3606439295876664,0.03609543419368508,0.003659908991300462,0.03516058860336018,0.01040602331391336,0.00042730923157075407
45,3.4702221375817137,2.2524648466485258,0.004708635038421273,0.09613411757896413,1.787052280604568,0.0005921335972698471
46,3.358064961111009,0.037417926346128394,0.004045483651641547,0.037083209249218506,0.013770034539671492,0.00046837069181762756
47,3.5037046253789748,0.41303258776055757,0.005775353916720742,0.07990607712370573,0.2423075022671093,0.0011010576819089706
48,3.436733463595685,1.2123972331930428,0.005549419496970361,0.07817054894180384,1.1292300574803336,0.0020996955905673536
49,3.3785718349775045,0.03601937354721706,0.003285458240242044,0.03528795180057475,0.012147431870710186,0.0002818985003050291
50,3.3454060679894853,0.0965035786100771,0.0042154350334763935,0.043702528080661565,0.04124161887528475,0.0009708971648016001
51,3.2875296392682225,0.02879769941856921,0.0028982076851049475,0.024255983758922815,0.012049784373344589,0.00014614237084812194
52,3.4130128126474983,0.1728665228219531,0.003938294160200956,0.05402343809699332,0.10908844581840775,0.0009762142145595153
53,3.3424381949962467,0.03321232349334377,0.002676543565263722,0.03571258827191765,0.016340844320755412,0.00017472842849998498
54,3.381379304813154,0.06293905426780959,0.00371229774716659,0.03649690029609898,0.018841557822484596,0.0003915171125090071
55,3.3329661720906336,0.03541298699705613,0.003350002415406491,0.03792612000915543,0.014740602504696557,0.00035710535579831516
